,Id,NODE_NAME,STNL_REG,latitude,longitude,Lanes
917,1930032300,-,193,35.535526774352554,129.3449390450182,6.0
918,1930032200,-,193,35.53552574421279,129.3444547637308,6.0
919,1930028900,-,193,35.53444790013122,129.34442645122908,6.0
920,1930028100,-,193,35.53425249352518,129.34323273351959,6.0
921,1930032000,-,193,35.53552324331505,129.34327126384656,6.0
922,1930031900,-,193,35.535522118917314,129.34274967019883,6.0
923,1930027900,-,193,35.534165242768296,129.3426997954034,6.0
924,1930027500,-,193,35.53407999374872,129.34217904457776,6.0
925,1930031800,-,193,35.53552096214512,129.34220982594073,6.0
926,1930058000,-,193,35.544672243492606,129.33972751443656,14.0
927,1930054400,-,193,35.543432212397164,129.33958898217764,16.0
928,1930051000,-,193,35.542394774851424,129.33553973248888,6.0
929,1930050100,보람병원앞,193,35.542082306103275,129.33943832620008,16.0
930,1930049700,-,193,35.541891149217506,129.34182245085495,8.0
931,1930049200,-,193,35.5417002748276,129.34420232667514,14.0
932,1930043700,-,193,35.54053233724374,129.34325857670677,6.0
933,1930043400,-,193,35.54051083691276,129.3372587323622,6.0
934,1930050600,-,193,35.54224083729853,129.33746045181644,8.0
935,1930056600,-,193,35.5442001500918,129.33770051374736,14.0
936,1930045300,-,193,35.54093871215068,129.335452170512,8.0
937,1930040700,-,193,35.53931205586708,129.33737951306128,20.0
938,1930050500,-,193,35.542205617852275,129.3355283263142,6.0
939,1930049100,-,193,35.541662743836774,129.33299682708417,2.0
940,1930068300,삼호교,193,35.55301477467295,129.27077032596404,10.0
941,1930067000,삼회교,193,35.55192555525915,129.27562491967672,8.0
942,1930066300,삼호2교,193,35.55139061793906,129.27419210726808,8.0
943,1930065600,삼호5교,193,35.549787243657796,129.26545538874709,8.0
944,1930001301,궁천교,193,35.533713712543225,129.35048342120282,16.0
945,1930001401,궁천교,193,35.534210274478404,129.35071966949718,16.0
946,1930024100,여천교,193,35.532991305508965,129.3413539195177,12.0
947,1930005200,-,193,35.469836837144165,129.36699054500792,10.0
948,1930064000,-,193,35.54875405547384,129.30880026330894,12.0
949,1930042700,다운아파트,193,35.53999239949302,129.3031539515729,8.0
950,1930010200,-,193,35.4922433064114,129.36111857654063,7.0
951,1930011000,-,193,35.494355025011245,129.3655304824232,2.0
952,1930010300,-,193,35.49225105577028,129.3711372640653,6.0
953,1930010500,-,193,35.49371368060548,129.37097776353932,2.0
954,1930011300,-,193,35.49596258745907,129.37657013881716,6.0
955,1930008500,-,193,35.485785586629255,129.3815770768986,6.0
956,1930004300,-,193,35.459766524473146,129.35854357609276,4.0
957,1930013000,-,193,35.50627661830213,129.31123292034277,4.0
958,1930000402,-,193,35.5063017121599,129.3088243268586,14.0
959,1930000405,-,193,35.514422743608534,129.30956110810558,14.0
960,1930013100,-,193,35.50634143137502,129.3093953578115,6.0
961,1930014200,-,193,35.51434361852364,129.31017854534193,6.0
962,1930021000,-,193,35.53117296250256,129.31334917066224,12.0
963,1930000409,-,193,35.52206789913037,129.31263785803307,14.0
964,1930019500,-,193,35.52867455529191,129.35601879555333,10.0
965,1930020200,-,193,35.530350337217314,129.3719947640748,11.0
966,1930020600,-,193,35.53094068120914,129.35779070194826,6.0
967,1930065500,삼호중학교,193,35.549683274816104,129.26839191998212,10.0
968,1930066500,-,193,35.5515481810332,129.26829238878787,4.0
969,1930066400,-,193,35.55152818135116,129.27427529529936,2.0
970,1930003403,-,193,35.545214587050026,129.3070924515803,10.0
971,1930002309,-,193,35.544519930799275,129.30690063930157,10.0
972,1930039300,월봉교,193,35.538762555802506,129.29775254465045,4.0
973,1930063500,-,193,35.548057150095026,129.32362841970254,13.0
974,1930064600,삼신삼거리,193,35.54908677436285,129.32572204600217,10.0
975,1930015400,-,193,35.52089864989325,129.3522377327859,8.0
976,1930016300,-,193,35.52327343062333,129.3456833258798,10.0
977,1930014800,-,193,35.518496243100344,129.35905185739085,6.0
978,1930016900,-,193,35.52421099415225,129.3541470142412,2.0
979,1930063000,-,193,35.54773727421201,129.34010251444306,16.0
980,1930012000,-,193,35.49776693007156,129.3456927635663,10.0
981,1930010400,-,193,35.49298858691032,129.37890513899492,2.0
982,1930064700,-,193,35.5491945873973,129.32320135730237,26.0
983,1930002300,은월사거리교차로,193,35.54037802490151,129.30573945190056,12.0
984,1930006400,-,193,35.474859837043674,129.3633362018372,6.0
985,1930006600,-,193,35.475293118610935,129.3633254194427,6.0
986,1930009600,용연교,193,35.48982708687735,129.35742217082776,8.0
987,1930009400,용연교,193,35.48947268092165,129.357523639403,8.0
988,1930021400,-,193,35.53130293105279,129.32172407640994,4.0
989,1930019900,-,193,35.52959808746059,129.32771063914083,6.0
990,1930020300,-,193,35.53046846234616,129.31649504505265,4.0
991,1930019200,-,193,35.527741055415376,129.32645254539437,4.0
992,1930017800,-,193,35.52491352427053,129.34320770107604,9.0
993,1930018200,여천3교,193,35.525422181291646,129.36968026375482,8.0
994,1930017900,여천3교,193,35.52495536847568,129.36948557633764,8.0
995,1930017000,-,193,35.52438724302078,129.3708432639046,8.0
996,1930018000,-,193,35.52504999382359,129.3712098264082,6.0
997,1930018300,-,193,35.52557843061569,129.3697454200889,12.0
998,1930013500,-,193,35.50905396215458,129.38121595099966,9.0
999,1930059200,-,193,35.545301774355394,129.33571682643787,10.0
1000,1930058700,-,193,35.54496055557568,129.3377722956093,6.0
1001,1930013700,-,193,35.510321180934504,129.38294785734337,2.0
1002,1930039500,-,193,35.53883636820631,129.33475798269512,18.0
1003,1930036800,-,193,35.53771021236924,129.3350910450552,6.0
1004,1930039700,-,193,35.539008775063266,129.34395851415752,14.0
1005,1930039800,-,193,35.53901405596295,129.34238985810654,4.0
1006,1930042200,-,193,35.539930993455265,129.34240860799937,18.0
1007,1930039100,-,193,35.5387133683814,129.34759941992235,14.0
1008,1930039000,-,193,35.53870065036587,129.34842476381687,6.0
1009,1930058300,-,193,35.54486252472403,129.3505784828427,6.0
1010,1930060500,-,193,35.54613205591208,129.3508750761433,10.0
1011,1930046800,돗질교,193,35.54138643131885,129.36146395064185,14.0
1012,1930037400,-,193,35.537890462225405,129.31184438822166,14.0
1013,1930067700,-,193,35.552580712374464,129.26125626384479,6.0
1014,1930004400,-,193,35.4621847440185,129.36466395066662,14.0
1015,1930022200,달신교,193,35.53205021220328,129.32196154498502,4.0
1016,1930064500,-,193,35.548942899612605,129.30988820192505,10.0
1017,1930065200,-,193,35.549352400250925,129.30966763915922,9.0
1018,1930064300,-,193,35.54879299422122,129.31066741973393,2.0
1019,1930039400,-,193,35.53878261903282,129.31262126348534,11.0
1020,1930041500,-,193,35.5398423375133,129.30490426370662,2.0
1021,1930034200,-,193,35.536243524848636,129.30540751344,6.0
1022,1930010100,-,193,35.491545743720046,129.36337351447364,6.0
1023,1930010900,-,193,35.49412330586171,129.3628203887693,2.0
1024,1930011700,-,193,35.49662468054358,129.3783297015523,6.0
1025,1930011100,-,193,35.49538390003139,129.3800209821879,6.0
1026,1930009500,-,193,35.489798992807444,129.38350263852814,6.0
1027,1930011500,-,193,35.496348181143176,129.38191101369122,2.0
1028,1930012700,-,193,35.49988343127801,129.37659295099292,2.0
1029,1930009300,-,193,35.48882302490358,129.38138810746938,2.0
1030,1930007600,-,193,35.480847681273815,129.37969360790322,6.0
1031,1930007100,-,193,35.477673587076346,129.3803943260245,2.0
1032,1930007500,동해교,193,35.480694275053814,129.38376673324046,4.0
1033,1930004900,-,193,35.46921396199953,129.35979723297694,14.0
1034,1930004700,-,193,35.46811186826035,129.35993917034492,2.0
1035,1930004800,-,193,35.4687461490322,129.35484742054672,14.0
1036,1930004600,-,193,35.466287024022165,129.35471463871454,2.0
1037,1930000401,-,193,35.50524464953608,129.3088882322598,12.0
1038,1930000403,-,193,35.509012868438845,129.30872007604324,14.0
1039,1930013400,-,193,35.50900677535277,129.30926491954529,8.0
1040,1930015900,-,193,35.52238605666172,129.31319457679254,6.0
1041,1930021500,-,193,35.53145030614365,129.31791635761476,4.0
1042,1930023300,-,193,35.53246380632676,129.31738917084323,8.0
1043,1930022300,여천3교,193,35.53205424404914,129.31754367008935,6.0
1044,1930020800,-,193,35.530998587073285,129.31563782654194,10.0
1045,1930023700,-,193,35.53287093053524,129.31577217081832,6.0
1046,1930022900,-,193,35.532326493793896,129.31594157680018,6.0
1047,1930044600,돗질교,193,35.540761774584105,129.36414426413336,13.0
1048,1930054300,-,193,35.54342802483817,129.30408485720437,2.0
1049,1930037600,-,193,35.53812871198833,129.29736423276822,6.0
1050,1930064400,삼신삼거리,193,35.54891224309621,129.32570676384555,9.0
1051,1930063700,-,193,35.548413962025315,129.33116598247938,9.0
1052,1930063900,-,193,35.54871618052612,129.32760104503132,10.0
1053,1930063300,-,193,35.547968493351505,129.33588617055193,11.0
1054,1930063100,-,193,35.54777774394217,129.32417045138652,9.0
1055,1930063800,-,193,35.54845508735343,129.324249138989,2.0
1056,1930015000,-,193,35.52058933679493,129.36342720191305,2.0
1057,1930024400,-,193,35.5330961495886,129.34605748293987,2.0
1058,1930001901,-,193,35.538695712003765,129.35176735727973,16.0
1059,1930042600,-,193,35.53996333689393,129.25970470105304,9.0
1060,1930055800,-,193,35.54381368107254,129.2580327019096,2.0
1061,1930004002,삼호지하차도,193,35.554045618036795,129.2674587635594,12.0
1062,1930062900,-,193,35.547646212923134,129.34126551347515,10.0
1063,1930063200,-,193,35.54782114951501,129.3390353265362,10.0
1064,1930004500,-,193,35.46608374324228,129.37038832596815,12.0
1065,1930015100,-,193,35.520622242926784,129.30064929500622,2.0
1066,1930036900,-,193,35.53773343135961,129.27783070170693,14.0
1067,1930053700,-,193,35.54324177437969,129.28043967003293,2.0
1068,1930031600,-,193,35.535515212281034,129.29572045106843,6.0
1069,1930042800,-,193,35.54007027396185,129.29782523270427,6.0
1070,1930066000,-,193,35.55093614915624,129.26379135766652,2.0
1071,1930069200,-,193,35.555161836658705,129.26212635762002,6.0
