,latitude,longitude,SB_score,CLSS,SB_worker_score,PR_per_PY,y_label
0,35.38095868063523,129.3416943758689,29.796767,3,11.28794425,1879606.8796068798,0
1,35.38362567569446,129.34504083870914,78.290981,4,3.44032305,2439038.6869871044,0
2,35.401375018055845,129.2880853494827,106.704431,4,0.9324160359999999,2319934.818033677,0
3,35.404102371207706,129.28592679814656,61.260468,2,5.8670733020000005,3380988.593155893,0
4,35.40412584561248,129.28372512904042,64.34601500000001,4,3.6280838,2211867.6302776723,0
5,35.40413756777167,129.28262429353327,46.15798399999999,4,8.293141235999999,3271311.120726958,0
6,35.40414927990203,129.2815234573908,40.44586399999999,5,2.6352900000000004,3263792.304126101,0
7,35.406853124275216,129.28156635789153,105.55998899999999,4,15.690818121,2302904.5643153526,0
8,35.40686482753925,129.28046548437,150.03911200000002,3,3.578585769,2448230.6684141546,0
9,35.40953352844816,129.28381108274212,38.161393,5,1.16200695,2831749.0494296583,0
10,35.410446533309376,129.2827244893341,38.82925499999999,4,1.8254142,2201353.6379018608,0
11,35.41050500722426,129.27721987355707,46.713636,3,4.200176381,1820058.9970501475,0
12,35.41051667191357,129.27611894850108,53.51174500000001,4,1.0057332,2358383.8383838385,0
13,35.42276817539149,129.31045210264062,32.852829,4,3.197524,1736672.0516962844,0
14,35.43361928550644,129.30732404909358,134.313615,4,1.4573964519999998,1648013.9170774138,0
15,35.434544435852,129.30513617356243,33.335445,3,0.7314963999999999,4376106.194690267,0
16,35.437188454210755,129.31068628607878,34.404018,4,1.5182772000000002,2106719.3675889326,0
17,35.43724824134386,129.30517991163978,68.36054,4,1.9407366999999995,2899543.378995434,0
18,35.45184646556283,129.28889111452938,40.5488,4,1.7509155930000002,1783323.8797504257,0
19,35.45450304389401,129.29334040927222,52.42658700000001,3,2.6377919999999997,2393514.460999124,0
20,35.45451486818216,129.29223889218306,105.121486,3,4.46075965,2476935.7495881384,0
21,35.45452668242305,129.29113737445266,100.98512,4,3.09275075,2429915.333960489,0
22,35.455427953096425,129.29115180780104,52.512056,2,0.643572,2393458.8701684843,0
23,35.47213132091157,129.40932685862063,118.01243600000001,2,2.018837,3175285.9273993038,0
24,35.475710406321234,129.41159341457907,39.55049,4,5.529422800000001,4264849.074975657,0
25,35.47572331623019,129.4104916622264,34.430957,5,21.96305085,4283727.3991655065,0
26,35.4766245392456,129.41050743890216,27.697631,3,9.295909099999998,5204545.454545454,0
27,35.47837527976706,129.4149461470221,53.24440499999999,5,22.267815444,4201626.016260163,0
28,35.47840115241975,129.41274257209142,100.909886,4,5.23152568,2987700.335445397,0
29,35.479263548813904,129.4160637736594,115.868977,4,24.671654080999993,4212445.804641673,0
30,35.48012585200338,129.4193850433415,76.940825,4,1.98456075,2554653.937947494,0
31,35.480164769128095,129.4160796145882,131.150576,4,25.915064550000004,2516186.4105300605,0
32,35.48017772139295,129.4149778035966,34.448209999999996,5,24.9825767,4231319.554848966,0
33,35.48025522382514,129.40836692291026,121.22614699999998,4,5.320195116,3334443.099273608,0
34,35.48106598930167,129.4160954562202,114.82626699999999,3,2.177741,2305003.4270047983,0
35,35.481889279434796,129.42272229720956,37.532389,2,8.841117050000003,5036390.101892285,0
36,35.48203187438622,129.41060211366536,63.817069,4,2.0785962,4321248.741188319,0
37,35.482764438809156,129.42494189915328,66.1793,5,6.216502449999999,3263532.2007111814,0
38,35.48280351063543,129.42163637036103,118.404835,4,3.0693268500000004,3944300.518134715,0
39,35.48292018309173,129.41171974591757,65.545363,4,1.4403984500000002,6123443.421765025,0
40,35.48293309641767,129.4106178952443,72.70329100000001,4,0.7016384999999999,5987005.9556036815,0
41,35.48363955609406,129.42716154814147,65.16439199999999,3,8.02897935,2747126.436781609,0
42,35.483717732500104,129.42055041892866,91.53419699999999,4,6.600863749999999,4243107.769423558,0
43,35.48373072670424,129.41944856158736,59.910352,4,6.176678699999999,4937674.4186046515,0
44,35.484233029338235,129.29491978105176,108.510372,4,12.159562800000002,2897585.816672954,0
45,35.48455382637517,129.4260756501217,63.726089,3,12.5792212,2306990.881458966,0
46,35.48460594570328,129.42166818147382,62.75264399999999,3,11.9634866,4562467.053241962,0
47,35.484644929605174,129.41836257257202,108.15180900000001,4,0.9434502,3943933.294997125,0
48,35.484657904125854,129.41726070152842,37.826634000000006,3,3.89378375,3852443.6090225563,0
49,35.48467086858983,129.41615882978098,52.423348,3,4.62588455,4904472.667034787,0
50,35.48554614821765,129.41837844230744,115.23571000000001,3,0.1755211,2700460.829493088,0
51,35.48555912316749,129.41727655897043,98.243739,3,2.27359595,2543689.3203883497,0
52,35.48557208806033,129.4161746749295,93.125038,4,0.95601655,2766200.7623888184,0
53,35.48558504289615,129.41507279018518,34.071964,3,2.2294275000000003,2363004.1724617523,0
54,35.485623847061156,129.4117671317372,82.00561699999999,4,7.50217575,3315589.3536121673,0
55,35.48635625743228,129.42610756240708,46.082926,5,0.9808978,2383341.695935775,0
56,35.486382338934824,129.4239037803235,38.502831,3,6.83009815,2083606.5573770488,0
57,35.4864343812531,129.4194962076738,51.564194,3,12.1211821,2739700.374531836,0
58,35.48644736668947,129.41839431274738,65.706294,4,18.3689999,2774436.090225564,0
59,35.486885144218476,129.21340302325314,67.889837,2,7.713930782,2012345.6790123456,0
60,35.48725747274976,129.42612351961225,25.533998,5,0.49046300000000004,4323529.4117647065,0
61,35.487296581211325,129.42281780854282,53.181034,3,0.140073,2048720.0660611063,0
62,35.48730959725008,129.42171590343878,44.98458599999999,3,8.572713199999999,2339522.546419098,0
63,35.48732260323121,129.42061399762855,83.962587,4,5.238970349999999,2536867.7635588055,0
64,35.48733559915476,129.41951209111272,82.80236,3,8.1101662,2688901.0388190267,0
65,35.487797540942886,129.2123146010129,81.47305899999998,1,9.919455288000002,2016556.2913907284,0
66,35.488158687926514,129.4261394775258,42.022324,5,0.49816875,4230905.861456483,0
67,35.48862030688123,129.30601204281626,14.046170000000002,4,8.46638865,2924675.324675325,0
68,35.489112030911244,129.42174772161292,40.94769900000001,3,1.4940556,2350877.1929824557,0
69,35.489125037752814,129.42064579121222,114.327207,4,6.0750123999999985,2776244.9528936744,0
70,35.489151021261094,129.4184419282943,59.006271,4,2.9812214,3286229.2718096613,0
71,35.48994806029337,129.42727333463802,35.686393,4,4.1351169,4211267.605633803,0
72,35.49002625480261,129.42066168906268,43.97319399999999,2,8.535866749999999,4891061.452513967,0
73,35.490052239170325,129.41845780155248,44.953193,4,1.4853773999999995,3020242.9149797573,0
74,35.49086233261255,129.42618735551702,58.468853,3,19.10097215,4551203.133743703,0
75,35.49095345693892,129.4184736755153,313.202125,2,2.2415197,2458593.2458593245,0
76,35.491156067153774,129.23661393814334,46.13863,5,3.028006198,3102730.819245774,0
77,35.491776595595624,129.42510135180245,60.293896999999994,2,4.666736599999999,2102803.738317757,0
78,35.491854674566866,129.41848955018278,253.53265499999998,2,5.5183315,2568181.8181818184,0
79,35.492703877923326,129.42291334531842,52.24613999999999,2,6.1418235,3835130.970724191,0
80,35.49272990510796,129.42070938684836,104.925174,3,4.9570506499999984,3120085.015940489,0
81,35.49274290361087,129.41960740655432,173.32589099999996,4,13.467108300000001,3422404.753582664,0
82,35.49275589205417,129.418505425555,110.889509,4,4.0114322,3632590.0514579765,0
83,35.49295863547755,129.23664162673109,34.109619,5,5.010841323,2830882.3529411764,0
84,35.493657109400786,129.41852130163196,193.27394099999998,4,4.42,3985931.0344827594,0
85,35.49455832660678,129.41853717841366,228.27640899999997,4,5.328156849999999,3601125.51159618,0
86,35.49535534411879,129.42736917928605,36.272464,4,3.603015,4861370.716510903,0
87,35.495459543672105,129.41855305590016,97.491265,4,33.24855035,3892742.9274292737,0
88,35.49805898413162,129.4274171111838,83.81290299999998,4,11.321877215999999,4385700.389105058,1
89,35.498176174983456,129.41749863708657,94.45835499999998,4,5.4076546,4181329.235497503,0
90,35.499077391915456,129.417514505091,110.83698500000001,4,0.6194518,3679684.071961386,0
91,35.49992662106092,129.42193868999192,50.947448,3,40.330011,2430267.06231454,0
92,35.49997860870679,129.41753037379985,113.208871,3,10.5997638,3679684.071961386,0
93,35.49999158046247,129.41642829298937,94.154212,4,4.735151913999999,3642972.53634895,0
94,35.50077568562568,129.42636296271192,67.29664,3,4.5648336999999986,2763222.131814483,1
95,35.501676898691585,129.42637893125482,41.828496,2,22.998444350000003,2571428.5714285714,1
96,35.503453186249686,129.42861511708566,51.070838,3,69.46140299999999,3706443.9140811455,1
97,35.503518456152094,129.42310449522407,59.711631999999994,4,1.5783863879999998,3417035.9428852783,0
98,35.50354449366829,129.4209002415245,28.844716,4,1.548492,3922603.342128408,0
99,35.50357049093007,129.41869598500008,110.381386,5,0.3681552,4394548.394548395,0
100,35.50390578222253,129.3095671845115,50.765572999999996,4,3.5886664,2685135.855087906,0
101,35.50435439802896,129.42863111236446,152.405178,3,10.3513196,4906781.397254662,0
102,35.50438053704485,129.42642684113682,55.068195,3,9.856990300000001,2795698.9247311833,0
103,35.504432694310495,129.42201829017836,65.468819,3,3.1424250500000004,3490151.941474395,0
104,35.50444570846718,129.42091615067042,44.779741,3,0.251508,3881936.2455726094,0
105,35.504471706588724,129.4187118695364,48.583159,4,2.630659718,3088495.5752212387,0
106,35.504795041715056,129.31068404583772,185.328011,4,22.467827456,3371561.574269996,0
107,35.50524130830427,129.08469676334582,85.975382,4,0.0,1402141.0925061763,0
108,35.50526868463969,129.42754496078913,84.26566199999998,3,2.1106495,3260700.3891050583,0
109,35.505281749547784,129.42644281251538,49.008425,4,2.3660407,4770776.255707762,0
110,35.50615257215814,129.0836066115917,52.46278099999999,4,0.41967045,1560118.5436071127,0
111,35.506182961909964,129.42645878460291,48.967078,3,23.52336575,2398190.045248869,0
112,35.50704494662036,129.4297812739274,39.922332,5,15.818959489000001,4077272.727272727,0
113,35.507058032522174,129.42867910246142,55.348089,2,13.868671190999999,4279132.791327913,0
114,35.50707110835919,129.42757693028528,68.43181799999999,3,3.89128535,3905882.3529411764,0
115,35.508860454813814,129.42871109941015,124.300143,3,9.317487519,3305335.2559480895,0
116,35.508873531515654,129.42760890261988,65.69306,3,2.6745231,5258525.852585259,0
117,35.508886598152046,129.42650670511995,147.84069899999997,5,0.0905828,5102233.817055275,0
118,35.50928931184724,129.3118597015806,134.693996,5,92.151631653,3971577.9157138187,0
119,35.50981391389068,129.42431825830127,21.361178,4,3.93323335,4909090.909090909,0
120,35.50982695076161,129.4232160463676,48.678607,4,0.0,3598768.8864017907,0
121,35.51070207904407,129.4254364328514,80.676789,4,1.160817,4969338.751385299,0
122,35.51071512641232,129.4243342093173,79.340686,5,0.12437325,4588607.594936709,0
123,35.51076721522307,129.4199253081053,201.896959,4,3.57,2997421.7311233887,0
124,35.511603290993534,129.42545239688462,46.099585999999995,4,19.15520555,5012285.012285012,0
125,35.511629376526386,129.42324792449008,59.678369999999994,3,16.831417863,4797773.654916512,0
126,35.511944934154165,129.31631295364883,11.355972,3,0.1231912,1252459.0163934426,0
127,35.51251755103338,129.4243661134737,140.12471000000002,5,5.787501270999999,5888065.982157886,0
128,35.51285823831733,129.31522539563684,50.608963,4,9.76879055,2927941.176470588,0
129,35.5134057144702,129.42548432707707,139.73982,5,2.8169862,6400435.255712731,0
130,35.51341876313283,129.42438206661407,150.87501899999995,5,3.0630138,6408284.023668638,0
131,35.513516548311145,129.33728631648654,32.859133,3,5.79062245,2713754.6468401486,0
132,35.513747440111864,129.31634244487662,51.19731399999999,5,8.36,2583631.484794276,0
133,35.513759491624775,129.31524012926542,89.935005,5,7.504841484999999,3083895.3331534923,0
134,35.51425462894609,129.42990937723783,35.692349,4,5.6848384,2583419.689119171,0
135,35.5143069259974,129.42550029323638,156.23520799999997,5,3.4522116,6378873.013324771,0
