,latitude,longitude,PC 1,PC 2,PC 3,PC 4,y_label,prob
0,35.38095868063523,129.3416943758689,-0.7000839880885569,0.17028940697537331,0.565408844170451,-0.8862642445827406,0,0.15376165105985914
1,35.38362567569446,129.34504083870914,0.2214885006762601,-0.15734597638010644,-0.3057895476608007,-0.5487233210978698,0,0.13375175986703927
2,35.401375018055845,129.2880853494827,0.5061066094678516,-0.15813214568773773,-0.8225978087424836,-0.6269981724074108,0,0.10469510580285035
3,35.404102371207706,129.28592679814656,-0.14830342978323915,0.9036654037708332,-0.025900083577680515,-0.42121437292432123,0,0.1013896659371359
4,35.40412584561248,129.28372512904042,0.19011110019694102,-0.18690420505982183,-0.04402754789107148,-0.640978716912546,0,0.14638137357735145
5,35.40413756777167,129.28262429353327,-0.30880820334959336,-0.07776222855447272,0.26097137587909525,-0.14366572658505947,0,0.185233543769246
6,35.40414927990203,129.2815234573908,0.338643067947233,-0.49035781990387445,0.3970747865037956,-0.018626419085072395,0,0.23166700968190929
7,35.406853124275216,129.28156635789153,-1.0543911180294754,-0.31480861897292395,-0.8602063973710617,-0.5616466082267414,0,0.11734070642351527
8,35.40686482753925,129.28046548437,0.204730036906744,0.29003581904394016,-1.6480922548724735,-0.7317453668409849,0,0.05888277377540528
9,35.40953352844816,129.28381108274212,0.4897899335215101,-0.5359412796006129,0.4514288450175578,-0.2146751269880149,0,0.2269240143105891
10,35.410446533309376,129.2827244893341,0.3622137197392934,-0.16052078417032334,0.4379598365104537,-0.6421881906451181,0,0.17421846472347519
11,35.41050500722426,129.27721987355707,0.06064641322338525,0.2300695808176155,0.27996866713979773,-0.9552751274748914,0,0.12838593273130078
12,35.41051667191357,129.27611894850108,0.4604267869154061,-0.13463856803301072,0.16597896935421494,-0.5842161576459326,0,0.15734029950524278
13,35.42276817539149,129.31045210264062,0.20981026149191814,-0.23928771719990782,0.550035379234179,-0.8368763628591848,0,0.17796409461024404
14,35.43361928550644,129.30732404909358,0.46594425022201374,-0.26952390009426025,-1.328972666938495,-0.9330526863902745,0,0.08039399574693097
15,35.434544435852,129.30513617356243,0.43473720325413984,0.6369113351263193,0.5074480404043599,0.15780425566523154,0,0.16512681331833354
16,35.437188454210755,129.31068628607878,0.3908576300326785,-0.1692842833280175,0.5228065492576616,-0.6831711750586801,0,0.17835727886308814
17,35.43724824134386,129.30517991163978,0.375914256263032,-0.07223110047130231,-0.1214239496866133,-0.34886401793148836,0,0.14722432257144213
18,35.45184646556283,129.28889111452938,0.36851585320066305,-0.22016786963650595,0.41204031064252683,-0.8271460467154739,0,0.16723687673605805
19,35.45450304389401,129.29334040927222,0.2336974102315052,0.32648904547278446,0.1720558229061061,-0.7135750064851456,0,0.12657400202700433
20,35.45451486818216,129.29223889218306,0.07945182883622563,0.3007411706209775,-0.8165405573943882,-0.6932550892502962,0,0.08548814613539854
21,35.45452668242305,129.29113737445266,0.27444969143157383,-0.16301320830261332,-0.7263893357598704,-0.5653245365659983,0,0.11206560481901102
22,35.455427953096425,129.29115180780104,0.39077146720803324,0.8201658091181924,0.17137289889874777,-0.876725634963549,0,0.09730880816690111
23,35.47213132091157,129.40932685862063,0.297715875789586,0.8945368282373131,-1.0632491786170635,-0.5577197469314698,0,0.061514734102589605
24,35.475710406321234,129.41159341457907,-0.014835759629613176,0.09570529129895151,0.3812415588962723,0.2827314497650414,0,0.2032815964108114
25,35.47572331623019,129.4104916622264,-1.7012505711886154,-0.5448029967704641,0.4174476336344808,0.5272984512600917,0,0.2875103576659529
26,35.4766245392456,129.41050743890216,-0.46877737605981434,0.6677111835447571,0.5665722681434202,0.5666450429434792,0,0.1922998584154725
27,35.47837527976706,129.4149461470221,-1.7204994996376146,-0.5663803624083573,0.06742292178641493,0.4836728430694282,0,0.25429039860478553
28,35.47840115241975,129.41274257209142,0.05212796323920545,-0.10557676138797109,-0.7412528797298451,-0.30960731750601855,0,0.1184861507797833
29,35.479263548813904,129.4160637736594,-1.983207153947106,-0.13928737652756137,-1.114278314660347,0.316840806255956,0,0.1322665900235844
30,35.48012585200338,129.4193850433415,0.3751293924142481,-0.12507101708756863,-0.27643834591672345,-0.5043810748375623,0,0.13483354523367305
31,35.480164769128095,129.4160796145882,-2.1150118699946034,-0.4004452447359133,-1.3801054415971963,-0.4300845361691595,0,0.10516279156323385
32,35.48017772139295,129.4149778035966,-2.020671608124705,-0.5839483022571397,0.4057516845596634,0.5190415581802108,0,0.2916456445388526
33,35.48025522382514,129.40836692291026,0.05967084478306702,-0.06405098207602603,-1.1242798344082199,-0.1664903931438955,0,0.10381949251262454
34,35.48106598930167,129.4160954562202,0.3265188219610265,0.29663670043555096,-0.9855339691553832,-0.7846761010645679,0,0.07676846545868836
35,35.481889279434796,129.42272229720956,-0.4685073221361626,1.1177634769806926,0.3807003289420433,0.33245983184189215,0,0.139770682754557
36,35.48203187438622,129.41060211366536,0.36762362375526453,0.13137687375983062,-0.05707651557941931,0.2789798128585189,0,0.16782315968176661
37,35.482764438809156,129.42494189915328,-0.021319897067542448,-0.5369955718389631,-0.09592007381650668,-0.013545652464091978,0,0.1986882180738426
38,35.48280351063543,129.42163637036103,0.2995928655592741,0.047801658771320026,-1.0711963273673812,0.09193442592357079,0,0.10910288565459136
39,35.48292018309173,129.41171974591757,0.44839702855426455,0.3953538467077381,-0.11152484386313812,1.0672783442247566,0,0.18602003110187512
40,35.48293309641767,129.4106178952443,0.5306874958144181,0.3810457900375753,-0.23982274773860277,1.000246995832914,0,0.17428678029521605
41,35.48363955609406,129.42716154814147,-0.3244865983995105,0.316109160060597,-0.09134906707805278,-0.537829787257384,0,0.1223291386669115
42,35.483717732500104,129.42055041892866,-0.09088163358661122,0.06303388837868162,-0.5896648289316969,0.2534814800426033,0,0.1403133583608906
43,35.48373072670424,129.41944856158736,-0.064101017504711,0.17802601499285522,-0.009332205793815147,0.5719110230527398,0,0.18480698798558212
44,35.484233029338235,129.29491978105176,-0.6751249893182599,-0.19374697179003214,-0.9091389682998853,-0.3189339673449977,0,0.11667659317219077
45,35.48455382637517,129.4260756501217,-0.8093093088895968,0.2059529285703913,-0.07675601852946652,-0.7083376680547538,0,0.12383498986592582
46,35.48460594570328,129.42166818147382,-0.729807946918704,0.5355132489504607,-0.08729346004336505,0.28063190990449566,0,0.1453880894503792
47,35.484644929605174,129.41836257257202,0.5168765030101028,0.07364065845094184,-0.8719642579690081,0.08627924480332708,0,0.1163238735669047
48,35.484657904125854,129.41726070152842,0.1002802241397989,0.527254377287474,0.4184637069745558,-0.059065772115046,0,0.1575789993741943
49,35.48467086858983,129.41615882978098,0.04045585302554288,0.6649837274419764,0.1295158618467803,0.39999423285566127,0,0.15277589430425811
50,35.48554614821765,129.41837844230744,0.5410464351979543,0.3740632647096879,-0.9905824410395202,-0.6208347073035094,0,0.07762910512968521
51,35.48555912316749,129.41727655897043,0.3060855223873773,0.3356371626835748,-0.6807700277453417,-0.671323204569733,0,0.08929027071093512
52,35.48557208806033,129.4161746749295,0.4968575933615321,-0.0897284005308917,-0.5762668871965272,-0.42418679873336496,0,0.12010698577450418
53,35.48558504289615,129.41507279018518,0.2634678446614605,0.33287509127045173,0.5155146274687681,-0.7201816296714798,0,0.1446532118157015
54,35.485623847061156,129.4117671317372,-0.19919042211965848,-0.07578041992058752,-0.4032476921719931,-0.14527386871653017,0,0.14221619666950708
55,35.48635625743228,129.42610756240708,0.5116068484242645,-0.6010056660418177,0.3109965242821189,-0.4164848786964221,0,0.2087421065089191
56,35.486382338934824,129.4239037803235,-0.22139147064246037,0.24312261453102166,0.41852007017567566,-0.8225971865357851,0,0.14172052056241716
57,35.4864343812531,129.4194962076738,-0.7667353700760814,0.27696355820048396,0.14532569965031503,-0.5145250073702907,0,0.13952036893875094
58,35.48644736668947,129.41839431274738,-1.3628515404871382,-0.2613385527003624,-0.13614935330627417,-0.3221200347993846,0,0.16654909354890082
