,latitude,longitude,SB_score,CLSS,SB_worker_score,PR_per_PY,y_label
0,35.38095868063523,129.3416943758689,-0.9081360469711669,-0.8475003433650177,-0.009054724793607655,-1.3004231898980365,0
1,35.38362567569446,129.34504083870914,0.09924467551030418,0.05463645392008373,-0.35778148307209534,-0.9679488610860785,0
2,35.401375018055845,129.2880853494827,0.6894833746918427,0.05463645392008373,-0.4692259910022311,-1.0387331432216207,0
3,35.404102371207706,129.28592679814656,-0.2545338286669176,-1.749637140650119,-0.2499433590133725,-0.4081412872290877,0
4,35.40412584561248,129.28372512904042,-0.19043709815571594,0.05463645392008373,-0.34943791041348665,-1.1029582466958563,0
5,35.40413756777167,129.28262429353327,-0.5682609723460557,0.05463645392008373,-0.1421355552948129,-0.47332339441452775,0
6,35.40414927990203,129.2815234573908,-0.6869200678930184,0.9567732512051851,-0.3935549434212701,-0.47779188095721564,0
7,35.406853124275216,129.28156635789153,0.6657096352350458,0.05463645392008373,0.18659691192694222,-1.04885434494773,0
8,35.40686482753925,129.28046548437,1.5896840100559728,-0.8475003433650177,-0.3516374671265194,-0.9624860007068626,0
9,35.40953352844816,129.28381108274212,-0.7343758746098356,0.9567732512051851,-0.45902360060532776,-0.7345582807720634,0
10,35.410446533309376,129.2827244893341,-0.7205022338477043,0.05463645392008373,-0.4295436022956558,-1.1092067876478835,0
11,35.41050500722426,129.27721987355707,-0.5567182940131666,-0.8475003433650177,-0.32401568549680704,-1.3358129228807498,0
12,35.41051667191357,129.27611894850108,-0.4154997157323061,0.05463645392008373,-0.4659679773600981,-1.0158826151219396,0
13,35.42276817539149,129.31045210264062,-0.8446518146974329,0.05463645392008373,-0.36857080679985077,-1.3853703815780563,0
14,35.43361928550644,129.30732404909358,1.2630148835238835,0.05463645392008373,-0.4458973014585294,-1.4380605457987246,0
15,35.434544435852,129.30513617356243,-0.8346263288784211,-0.8475003433650177,-0.4781543084567961,0.18326422867901912,0
16,35.437188454210755,129.31068628607878,-0.8124286324529426,0.05463645392008373,-0.44319192802745583,-1.1654486121023084,0
17,35.43724824134386,129.30517991163978,-0.10704250813473076,0.05463645392008373,-0.42441898675208556,-0.6942676252850427,0
18,35.45184646556283,129.28889111452938,-0.6847817562575446,0.05463645392008373,-0.4328541160237359,-1.3576448661255365,0
19,35.45450304389401,129.29334040927222,-0.43804193592473045,-0.8475003433650177,-0.3934437614048379,-0.9950042345567371,0
20,35.45451486818216,129.29223889218306,0.6566005182391444,-0.8475003433650177,-0.3124360798629392,-0.9454263654288733,0
21,35.45452668242305,129.29113737445266,0.570674898957475,0.05463645392008373,-0.37322664261246635,-0.9733709351155175,0
22,35.455427953096425,129.29115180780104,-0.4362664700316291,-1.749637140650119,-0.4820614275957245,-0.9950372725854322,0
23,35.47213132091157,129.40932685862063,0.9243869911670802,-1.749637140650119,-0.4209484236673667,-0.5303918543759963,0
24,35.475710406321234,129.41159341457907,-0.7055198642937006,0.05463645392008373,-0.26494762106842223,0.11714332580099306,0
25,35.47572331623019,129.4104916622264,-0.8118690228202774,0.9567732512051851,0.46531772821104134,0.1283628490410235,0
26,35.4766245392456,129.41050743890216,-0.95174184992875,-0.8475003433650177,-0.09757530224404601,0.6756116126643316,0
27,35.47837527976706,129.4149461470221,-0.42105322696868197,0.9567732512051851,0.47886063072826274,0.07956940931185344,0
28,35.47840115241975,129.41274257209142,0.5691120469175355,0.05463645392008373,-0.27818535188016147,-0.6418753148387301,0
29,35.479263548813904,129.4160637736594,0.8798604570112856,0.05463645392008373,0.585680625468272,0.08599968701965126,0
30,35.48012585200338,129.4193850433415,0.07119759495049365,0.05463645392008373,-0.42247156618964377,-0.8992378896032646,0
31,35.480164769128095,129.4160796145882,1.1973083950537935,0.05463645392008373,0.6409343757466249,-0.9220994165855412,0
32,35.48017772139295,129.4149778035966,-0.8115106225458659,0.9567732512051851,0.5994971737235993,0.09721649190909748,0
33,35.48025522382514,129.40836692291026,0.9911460999759503,0.05463645392008373,-0.27424512538519996,-0.43580360752189135,0
34,35.48106598930167,129.4160954562202,0.8582000182393803,-0.8475003433650177,-0.4138871658179837,-1.0476069758229574,0
35,35.481889279434796,129.42272229720956,-0.7474423097924684,-1.749637140650119,-0.1177850133457141,0.5756756825438935,0
36,35.48203187438622,129.41060211366536,-0.201425007014981,0.05463645392008373,-0.41829288875274623,0.150662051268329,0
37,35.482764438809156,129.42494189915328,-0.15235387511771736,0.9567732512051851,-0.2344156862416473,-0.4779464622791145,0
38,35.48280351063543,129.42163637036103,0.9325383798692666,0.05463645392008373,-0.37426753647126254,-0.07336097674557207,0
39,35.48292018309173,129.41171974591757,-0.1655227845688065,0.05463645392008373,-0.44665264603793786,1.2217192541455673,0
40,35.48293309641767,129.4106178952443,-0.01682960892293741,0.05463645392008373,-0.4794811116256344,1.1406334910760283,0
41,35.48363955609406,129.42716154814147,-0.17343677697261145,-0.8475003433650177,-0.15387418485118226,-0.7848501053900232,0
42,35.483717732500104,129.42055041892866,0.3743488457120971,0.05463645392008373,-0.21733572446205665,0.10422231223764218,0
43,35.48373072670424,129.41944856158736,-0.28258007829813736,0.05463645392008373,-0.2361853444458421,0.5170082451345597,0
44,35.484233029338235,129.29491978105176,0.7269985749451948,0.05463645392008373,0.02967761251605966,-0.6954310185899784,0
45,35.48455382637517,129.4260756501217,-0.20331495409467507,-0.8475003433650177,0.04832608059149837,-1.046425817410124,0
46,35.48460594570328,129.42166818147382,-0.22353653614559743,-0.8475003433650177,0.020964524070663605,0.2940198213113899,0
47,35.484644929605174,129.41836257257202,0.7195500687379366,0.05463645392008373,-0.4687356630233484,-0.07357922008566073,0
48,35.484657904125854,129.41726070152842,-0.7413298952127299,-0.8475003433650177,-0.3376309335122244,-0.12795219555170811,0
49,35.48467086858983,129.41615882978098,-0.43810922036736794,-0.8475003433650177,-0.3050983822829312,0.4972762064428994,0
50,35.48554614821765,129.41837844230744,0.866705465614092,-0.8475003433650177,-0.5028603256192847,-0.8125838099401979,0
51,35.48555912316749,129.41727655897043,0.5137276026805013,-0.8475003433650177,-0.40962763479239767,-0.905754240328347,0
52,35.48557208806033,129.4161746749295,0.4073957274686126,0.05463645392008373,-0.4681772489017681,-0.7735140971042314,0
53,35.48558504289615,129.41507279018518,-0.8193264615098866,-0.8475003433650177,-0.41159035954607015,-1.0131367174965702,0
54,35.485623847061156,129.4117671317372,0.17640960692739377,0.05463645392008373,-0.17728389169042638,-0.4470085235664996,0
55,35.48635625743228,129.42610756240708,-0.5698201683001958,0.9567732512051851,-0.4670715944068217,-1.0010499816736864,0
56,35.486382338934824,129.4239037803235,-0.727283109705498,-0.8475003433650177,-0.20714917656931248,-1.1791847207053208,0
