,latitude,longitude,PC 1,PC 2,PC 3,PC 4,y_label,prob
0,35.38095868063523,129.3416943758689,-0.17909873103263546,-1.538754110717021,-0.9109983083335987,0.06627130740527078,0,0.1328624424917905
1,35.38362567569446,129.34504083870914,-0.3461973021592176,-0.6740957864801516,-0.08013597656385338,-0.7050445084593986,0,0.12686607974062244
2,35.401375018055845,129.2880853494827,-0.6492726001717438,-0.34107531001414976,-0.1260032286909253,-1.1062314176775787,0,0.10389190581929279
3,35.404102371207706,129.28592679814656,-1.0001247404024427,-0.5677354563922337,-1.2628038481196757,0.6616811794952728,0,0.0887262629964639
4,35.40412584561248,129.28372512904042,-0.24378747606441636,-0.9640718770109415,-0.08553969701540158,-0.6178116382399476,0,0.13603980336554516
5,35.40413756777167,129.28262429353327,0.0911254110575496,-0.7474616416844443,0.053181833838045145,0.017668412133297486,0,0.1674451818345681
6,35.40414927990203,129.2815234573908,0.38408960501902883,-0.8666262873092379,0.8862949506978678,-0.29387092868169085,0,0.21278312506523564
7,35.406853124275216,129.28156635789153,-0.12451414208007203,-0.2036915179226152,-0.4946590688403829,-1.131099776571701,0,0.11676041381402096
8,35.40686482753925,129.28046548437,-1.3231570250481817,0.33470676160470225,-0.9749371223854351,-1.2174172546304136,0,0.061481527829867544
9,35.40953352844816,129.28381108274212,0.334638717556946,-1.089718079924383,0.848375944012005,-0.43103504012282823,0,0.20789894166368647
10,35.410446533309376,129.2827244893341,-0.11764584015295569,-1.3546649054396258,0.0348034037995945,-0.2945966538551926,0,0.15591050113156796
11,35.41050500722426,129.27721987355707,-0.5550768386795072,-1.3968145742736073,-0.7963155156506988,-0.1557394236161765,0,0.11337864807787874
12,35.41051667191357,129.27611894850108,-0.25007475519794437,-1.089253596581048,0.04051150048120218,-0.4172730964001177,0,0.14367772837842754
13,35.42276817539149,129.31045210264062,-0.041134552040840794,-1.6129958215580962,-0.06922840137778963,-0.40407576103330933,0,0.15823633987443705
14,35.43361928550644,129.30732404909358,-0.8591401608930407,-0.20950810949042786,-0.34973679883828795,-1.7206693414097638,0,0.08385114739179535
15,35.434544435852,129.30513617356243,-0.4893665527331419,-0.5961511956144699,-0.18596499746714323,1.0235313428618438,0,0.14178725169447226
16,35.437188454210755,129.31068628607878,-0.09876411474784827,-1.4597687551740401,0.037993855742884095,-0.2749404943396061,0,0.1586546192803583
17,35.43724824134386,129.30517991163978,-0.3091017361307381,-0.6474493716901292,0.07446245253346624,-0.39535177179450837,0,0.1372365301030797
18,35.45184646556283,129.28889111452938,-0.14738675836456697,-1.499329641369551,-0.04755607291197086,-0.4801037950011166,0,0.15019570040723895
19,35.45450304389401,129.29334040927222,-0.6325587577040677,-1.1004800514788229,-0.6661696808450511,0.00014310342761983757,0,0.11246398535723069
20,35.45451486818216,129.29223889218306,-0.9574650987662962,-0.28966486180468004,-0.8555412344604358,-0.6389306986066198,0,0.08265640003438735
21,35.45452668242305,129.29113737445266,-0.527337711345368,-0.3554010196488688,-0.1418956417937926,-0.9954269268741021,0,0.11019222652599205
22,35.455427953096425,129.29115180780104,-1.1519425701812156,-1.148556114840856,-1.2924037402389992,0.3969643421118386,0,0.08409968557991782
23,35.47213132091157,129.40932685862063,-1.5637139369973405,0.12304928761817216,-1.3773523385855193,-0.12958649392448462,0,0.05908045783021781
24,35.475710406321234,129.41159341457907,0.07755765384684074,-0.4718819657034144,0.3300679863626535,0.49702169656027617,0,0.1814519190390898
25,35.47572331623019,129.4104916622264,1.1406661403663587,-0.33133945131481285,0.6141752975422277,0.13938293206606941,0,0.26377760959499696
26,35.4766245392456,129.41050743890216,-0.11909899086903095,-0.2498619793039764,-0.22638070687870518,1.4007774872940786,0,0.16428154326864333
27,35.47837527976706,129.4149461470221,1.0087048333231867,-0.0907423175698774,0.5340673511819964,-0.13187920289462987,0,0.2387490434267789
28,35.47840115241975,129.41274257209142,-0.4327275187785734,-0.10827219123947189,-0.08969834965700889,-0.780540137986759,0,0.11629454424360453
29,35.479263548813904,129.4160637736594,0.17894451233879327,0.8122626411109476,-0.3894284049048617,-0.5330207199893903,0,0.13306730356289778
30,35.48012585200338,129.4193850433415,-0.3831744694641387,-0.6627305853859272,-0.01780583507220929,-0.6393854043867779,0,0.12750374451883034
31,35.480164769128095,129.4160796145882,0.05068048338164812,0.3614263514134878,-0.7874058604242393,-1.394414298234948,0,0.10937761520152656
32,35.48017772139295,129.4149778035966,1.2444820744842198,-0.3193459532019495,0.5287407435564908,0.1119294728502502,0,0.2679581851657136
33,35.48025522382514,129.40836692291026,-0.5687006509483462,0.32449777119390477,-0.08789706499184838,-0.9022448552294832,0,0.10518973883447866
34,35.48106598930167,129.4160954562202,-1.115442135044164,-0.24437767565256185,-0.8603610412238121,-0.8242538073231501,0,0.0754473678517385
35,35.481889279434796,129.42272229720956,-0.6627972398459298,-0.20884450498452972,-0.952391190961625,1.6047463170920606,0,0.11757310615170512
36,35.48203187438622,129.41060211366536,-0.22169461197898507,-0.137956875965098,0.35350078077936486,0.21927555131218263,0,0.1546692409756882
37,35.482764438809156,129.42494189915328,0.3182522116429859,-0.45789785489040774,0.7188025905324138,-0.6279953919905711,0,0.1892151509092216
38,35.48280351063543,129.42163637036103,-0.6056196012092844,0.5053606861172022,0.092182488412925,-0.6224217687225836,0,0.10965212120879582
39,35.48292018309173,129.41171974591757,-0.19501063424594625,0.6066515567412506,0.7048638532845062,0.9053127338320136,0,0.17088352747935862
40,35.48293309641767,129.4106178952443,-0.27876179448849897,0.6464634388367575,0.6758651777051831,0.7627571179280789,0,0.16175793262985624
41,35.48363955609406,129.42716154814147,-0.526281742640431,-0.7161198736180763,-0.7726629309908304,-0.03458250063337936,0,0.11093759407880018
42,35.483717732500104,129.42055041892866,-0.27199247349564093,0.2781230679910108,0.14175787233049061,-0.17260262722181122,0,0.13506200721024153
43,35.48373072670424,129.41944856158736,-0.027981923138942648,0.0990867124442941,0.3794096998988779,0.5013629426205454,0,0.16934141072825484
44,35.484233029338235,129.29491978105176,-0.2496865102102043,0.040060390532947215,-0.30292141823904223,-0.9275276591414934,0,0.11623133168644816
45,35.48455382637517,129.4260756501217,-0.3713555450806088,-0.8647257694669555,-0.9652385346640396,-0.19898537113920906,0,0.11242889369123168
46,35.48460594570328,129.42166818147382,-0.30824323560968714,0.024079735209670917,-0.5205778345414332,0.6989403220780306,0,0.13078578518023157
47,35.484644929605174,129.41836257257202,-0.6038832019265046,0.3347090722946436,0.1763002582937355,-0.4879319637165585,0,0.11489230563360378
48,35.484657904125854,129.41726070152842,-0.4299802732743326,-0.7083333809478429,-0.3775910157600455,0.7543202688500443,0,0.1365382170109186
49,35.48467086858983,129.41615882978098,-0.47669898668978555,-0.06635788314824927,-0.24124222593122777,0.9801643052067287,0,0.13481565075985474
50,35.48554614821765,129.41837844230744,-1.1750246717565618,-0.1008300379580083,-0.7368053205846281,-0.6699734286932421,0,0.07616123892049635
51,35.48555912316749,129.41727655897043,-0.9806543368025873,-0.38540873033688794,-0.7674257318084315,-0.5207622809562463,0,0.08526463551760532
52,35.48557208806033,129.4161746749295,-0.5322062486599982,-0.3560275416975178,-0.0011200068072763339,-0.7592562542973688,0,0.11636773646230156
53,35.48558504289615,129.41507279018518,-0.5115018258913592,-1.3810206867070034,-0.6061470195755896,0.22167284588301553,0,0.12507282558170826
54,35.485623847061156,129.4117671317372,-0.2014614111751603,-0.2230202041975234,-0.027232809702684144,-0.41747497207611045,0,0.13541549991418847
55,35.48635625743228,129.42610756240708,0.25403021392730635,-1.1586586968535237,0.7441583838713662,-0.7068054844621113,0,0.193470974991303
56,35.486382338934824,129.4239037803235,-0.39290843307970524,-1.3799101468885282,-0.7873742622632023,0.04580023383522344,0,0.12368132730487284
57,35.4864343812531,129.4194962076738,-0.28215599915536027,-0.8700167543402432,-0.8351711075110572,0.12577989377186097,0,0.12416210596539258
58,35.48644736668947,129.41839431274738,0.281644695582747,-0.5571629245150801,-0.3517896911861955,-0.44715742077918863,0,0.15566034234556822
59,35.486885144218476,129.21340302325314,-1.031707044411219,-1.0042417837363107,-1.5877392737546192,0.037027406892298956,0,0.07850303784342183
60,35.48725747274976,129.42612351961225,0.4561836008780582,-0.6769632574221021,1.1853715333745722,0.31529512902532586,0,0.24167156669878498
61,35.487296581211325,129.42281780854282,-0.7374738692684291,-1.255869171783774,-0.6711928757964079,-0.13905553335062604,0,0.1073413799101918
62,35.48730959725008,129.42171590343878,-0.37126562999829654,-1.1645844018157323,-0.8021887976794502,0.06013242062296624,0,0.12254431660759657
63,35.48732260323121,129.42061399762855,-0.3219993570557536,-0.5335504320743976,-0.12377879355735802,-0.742546054521831,0,0.1250558021110387
64,35.48733559915476,129.41951209111272,-0.6565171792486169,-0.48522332320238365,-0.8391097258951831,-0.28109366392087354,0,0.09918479871449806
65,35.487797540942886,129.2123146010129,-1.5041804168751824,-0.81087946189738,-2.359018529687519,0.25517662431695765,0,0.05509332016359797
66,35.488158687926514,129.4261394775258,0.33073756627931783,-0.47726011732831186,1.1177410499539178,0.07002949564518508,0,0.22029241655828405
67,35.48862030688123,129.30601204281626,0.3239351056690258,-1.3468612523170775,0.08057355799798756,0.2883057964920294,0,0.19661452184169995
68,35.489112030911244,129.42174772161292,-0.588769017160026,-1.2951004925142495,-0.6108791199465292,0.1314197227960374,0,0.1192348078913277
69,35.489125037752814,129.42064579121222,-0.5101619421227063,0.00847738202270755,-0.19138153811219086,-1.0353283628143495,0,0.10628921216925692
70,35.489151021261094,129.4184419282943,-0.18986954080649218,-0.6146311050756772,0.14987126909073076,-0.12752672976413962,0,0.14982052725244807
71,35.48994806029337,129.42727333463802,0.05560613962541784,-0.5642047787506806,0.36649380829012174,0.5280697351378855,0,0.1830563437573323
72,35.49002625480261,129.42066168906268,-0.7263427850002586,-0.1782040134332353,-0.9917348799388283,1.466831939518891,0,0.11169743631656898
73,35.490052239170325,129.41845780155248,-0.14694867784084542,-0.9401450538128103,0.179541761086321,-0.05041119283690478,0,0.15815187019391097
