,Id,NODE_TYPE,NODE_NAME,TURN_P,REMARK,USERID,WORKSTATE,TMPID,IDCHECK,ORDERID,DEPT_CODE,STNL_REG,b'ID\xbd\xc5\xb1\xd4\xba\xce\xbf\xa9',latitude,longitude
57,1610014500,101,삼목교차로,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428743874946,124.8716155971519
58,1610012900,102,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428733351669,124.87161550246101
59,1610013200,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287350979475,124.87161553653662
60,1610016100,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428746007205,124.87161543587335
61,1610016000,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428745804366,124.87161542005755
62,1610012700,102,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428731529771,124.87161552064207
63,1610005800,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428701800369,124.87161567586321
64,1610013400,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287382865464,124.87161565725263
65,1610007700,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428711042853,124.87161598739893
66,1610005200,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428700905008,124.87161569398769
67,1610007500,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287104641854,124.87161601400008
68,1610015200,101,없음,1,,icsi,5,999,,,00000,161,,32.57428745370294,124.87161597506427
69,1610014600,101,없음,1,,icsi,5,999,,,00000,161,,32.57428744670499,124.87161597481807
70,1610014100,101,없음,1,,icsi,5,999,,,00000,161,,32.574287433363345,124.87161594965441
71,1610014700,101,없음,1,,icsi,5,999,,,00000,161,,32.57428744674748,124.87161594972375
72,1610015300,101,없음,0,,icsi,5,999,,,00000,161,,32.57428745365987,124.87161594975967
73,1610015600,101,없음,0,,icsi,5,999,,,00000,161,,32.57428745814256,124.87161594978285
74,1610014800,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428744935992,124.87161591650954
75,1610017000,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287503575995,124.87161596910073
76,1610017100,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428750602995,124.87161593843749
77,1610016500,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287483210384,124.87161591726168
78,1610016200,101,없음,0,,icsi,5,999,,,00000,161,,32.57428747337831,124.87161591700861
79,1610015000,101,없음,1,,icsi,5,999,,,00000,161,,32.5742874514329,124.87161588883302
80,1610013800,101,흰바위사거리,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428742835391,124.87161598535133
81,1610014000,101,횐바위사거리,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428743244566,124.8716159744201
82,1610014200,101,눈돌사거리,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428743337799,124.87161591643174
83,1610015500,101,은골사거리,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428745830428,124.87161597514017
84,1610015700,101,공원사거리,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287458435734,124.87161591663842
85,1610016800,104,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287483669735,124.87161578320273
86,1610013000,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428734083383,124.87161570350517
87,1610014400,101,없음,0,,icsi,5,999,,,00000,161,,32.57428744667733,124.87161599104346
88,1610015100,101,없음,0,,icsi,5,999,,,00000,161,,32.57428745372949,124.87161599074936
89,1610014900,101,없음,0,,icsi,5,999,,,00000,161,,32.574287451738314,124.87161600483029
90,1610014300,101,없음,0,,icsi,5,999,,,00000,161,,32.57428744526308,124.87161599956985
91,1610013600,102,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.5742874221885,124.87161600077121
92,1610017200,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428757981789,124.87161601984424
93,1610017300,102,없음,0,,icsi,5,999,,,00000,161,,32.57428769248983,124.87161606156128
94,1610010200,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428728465739,124.87161643145453
95,1610015800,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428747815078,124.87161661605316
96,1610016600,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287499957826,124.87161664530635
97,1610013300,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428739165821,124.87161685328107
98,1610013700,102,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287445331414,124.87161693229258
99,1610013900,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428744803037,124.87161689277791
100,1610012800,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428735381052,124.87161679883485
101,1610004100,102,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287008275,124.87161718254241
102,1610005300,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287042799845,124.87161719990493
103,1610011500,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428732697519,124.87161732088863
104,1610011700,101,월미도입구삼거리,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287329615686,124.87161729523318
105,1610009700,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428729841626,124.87161731417578
106,1610009600,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287287040356,124.87161731383507
107,1610009900,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428729694048,124.8716171390092
108,1610011000,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428731740819,124.87161714248471
109,1610010600,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428731184975,124.87161721536383
110,1610007800,101,연안사거리,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428713697446,124.87161720526251
111,1610007600,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287130874595,124.87161722330522
112,1610007300,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.5742871200021,124.87161725567057
113,1610005900,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428705342616,124.87161716809003
114,1610006600,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428708030517,124.87161718758486
115,1610006400,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287069751165,124.87161722002655
116,1610011300,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428732532563,124.87161735002806
117,1610011900,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428733291592,124.87161734396844
118,1610011600,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428732932677,124.87161735172411
119,1610012100,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428733851101,124.87161735472867
120,1610010300,101,우회고가사거리,1,,icsi,5,999,,,00000,161,,32.57428730334047,124.87161731536696
121,1610007200,101,친수공간공원삼거리,1,,icsi,5,999,,,00000,161,,32.57428711827333,124.87161717373408
122,1610011100,101,없음,0,,icsi,5,999,,,00000,161,,32.57428732250628,124.87161734913147
123,1610011400,101,없음,0,,icsi,5,999,,,00000,161,,32.57428732648263,124.87161733903838
124,1610010400,101,없음,0,,icsi,5,999,,,00000,161,,32.57428730840813,124.87161735217852
125,1610007100,101,어시장사거리,0,,icsi,5,999,,,00000,161,,32.57428710768309,124.87161720659748
126,1610006700,101,없음,1,,icsi,5,999,,,00000,161,,32.574287096661976,124.87161723930338
127,1610011200,103,없음,0,,icsi,5,999,,,00000,161,,32.57428731859939,124.87161714877662
128,1610010100,103,없음,0,,icsi,5,999,,,00000,161,,32.57428729816637,124.87161713005639
129,1610009500,104,우회고가차도,0,,icsi,5,999,,,00000,161,,32.57428728015791,124.87161732353141
130,1610003600,102,없음,0,,icsi,5,999,,,00000,161,,32.57428700205985,124.87161736329958
131,1610008700,103,없음,0,,icsi,5,999,,,00000,161,,32.57428724329086,124.8716171659775
132,1610008800,103,없음,0,,icsi,5,999,,,00000,161,,32.57428724326423,124.87161714355477
133,1610004600,103,없음,0,,icsi,5,999,,,00000,161,,32.57428702197125,124.87161714566406
134,1610006900,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287099443964,124.87161713157774
135,1610006300,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428706770871,124.87161712323352
136,1610005700,103,없음,1,,icsi,5,999,,,00000,161,,32.57428704694818,124.87161712430667
137,1610007900,102,없음,0,,icsi,5,999,,,00000,161,,32.57428714180872,124.87161710759663
138,1610010700,101,없음,0,,icsi,5,999,,,00000,161,,32.574287315391715,124.87161736456449
139,1610012600,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428734864777,124.87161736214203
140,1610012500,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428734572653,124.87161736474161
141,1610012400,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.5742873410706,124.87161737286687
142,1610010900,101,없음,0,,icsi,5,999,,,00000,161,,32.574287317156426,124.87161737401321
143,1610004500,103,없음,0,,icsi,5,999,,,00000,161,,32.57428702281417,124.87161737823767
144,1610008200,103,없음,0,,icsi,5,999,,,00000,161,,32.57428719802296,124.87161756334292
145,1610009400,103,없음,0,,icsi,5,999,,,00000,161,,32.57428728250275,124.87161752278999
146,1610008100,104,인천항지하차도,0,,icsi,5,999,,,00000,161,,32.57428717644937,124.8716174849995
147,1610009800,101,동인천역앞,0,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,161,,32.5742873034147,124.87161747669715
148,1610009300,101,배다래사거리,1,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,161,,32.574287281672504,124.87161751924532
149,1610009000,101,유동삼거리,0,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,161,,32.574287266071835,124.87161754311865
150,1610008600,101,도원사거리,1,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,161,,32.57428724651726,124.87161759084589
151,1610008300,101,수인사거리,1,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,161,,32.57428721141036,124.87161750816806
152,1610010800,101,없음,1,,icsi,5,999,,,00000,161,,32.57428731863385,124.87161747047823
153,1610009200,103,경동사거리,0,,icsi,5,999,,,00000,161,,32.57428727882301,124.87161745481367
154,1610012200,101,없음,0,,icsi,5,999,,,00000,161,,32.574287341339016,124.87161742818414
155,1610007400,104,인천항지하차도,0,,icsi,5,999,,,00000,161,,32.57428713067329,124.87161745570023
156,1610008900,101,없음,1,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,161,,32.574287248991716,124.8716173911747
157,1610008400,101,사동삼거리,1,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,161,,32.574287237426766,124.87161741383008
158,1610008000,101,인천항사거리,1,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,161,,32.57428715003168,124.87161747005415
159,1610007000,101,없음,1,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,161,,32.574287108313946,124.87161743917544
160,1610006200,101,개항탑교차로,0,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,161,,32.57428707077125,124.87161741234324
161,1610012000,101,화평윤교사거리,0,,icsi,5,999,,,00000,161,,32.5742873370164,124.87161744055247
162,1610003500,103,없음,0,,icsi,5,999,,,00000,161,,32.57428696194433,124.87161558668771
163,1610013500,103,없음,0,,icsi,5,999,,,00000,161,,32.574287410354714,124.87161594377426
164,1610016900,103,없음,0,,icsi,5,999,,,00000,161,,32.57428749381161,124.87161597595164
165,1610015400,103,없음,0,,icsi,5,999,,,00000,161,,32.5742874571046,124.87161600605893
166,1610008500,103,없음,0,,icsi,5,999,,,00000,161,,32.57428723686771,124.8716171792878
167,1610016400,103,없음,0,,icsi,5,999,,,00000,161,,32.57428747807917,124.87161583118956
168,1610016700,104,없음,0,,icsi,5,999,,,00000,161,,32.57428748212832,124.87161576377189
169,1610018300,102,공항신도시JC 입구,0,,,1,TMPID000000001,,,60140,161,,32.57428736762107,124.87161596230806
170,1610018200,108,공항신도시JC 동측,0,,,1,TMPID000000002,,,60140,161,,32.574287342263446,124.87161601618368
171,1610018100,108,영종IC 서측,0,,,1,TMPID000000003,,,60140,161,,32.574287301773346,124.8716161018149
172,1610018000,108,영종IC 동측,0,,,1,TMPID000000004,,,60140,161,,32.57428725427756,124.87161619565533
173,1610017700,104,인천대교TG,0,,,5,TMPID000000005,,,60140,161,,32.574287235769376,124.8716162187475
174,1610017900,108,영종IC(연결로),0,,,1,TMPID000000010,,,60140,161,,32.57428725199697,124.87161613393985
175,1610017600,108,-,0,,,1,TMPID000000011,,,60140,161,,32.574287231947565,124.8716161484942
176,1610017800,108,-,0,,,1,TMPID000000012,,,60140,161,,32.57428723922068,124.87161619616678
177,1610017500,108,-,0,,,1,TMPID000000013,,,60140,161,,32.57428719567209,124.87161614681048
178,1610017400,108,-,0,,,1,TMPID000000014,,,60140,161,,32.574287191066524,124.87161613658404
179,1620001400,101,화수사거리,1,,icsi,5,999,,,00000,162,,32.57428739851812,124.87161746196898
180,1620001300,101,없음,0,,icsi,5,999,,,00000,162,,32.57428739718444,124.87161746141727
181,1620001200,103,없음,0,,icsi,5,999,,,00000,162,,32.574287390392435,124.8716174452236
182,1620001100,101,없음,1,,icsi,5,999,,,00000,162,,32.57428738052763,124.87161742170456
183,1620001000,101,INIsteel앞,1,,icsi,5,999,,,00000,162,,32.574287382029176,124.87161759149167
184,1620000900,101,없음,1,,icsi,5,999,,,00000,162,,32.574287366729656,124.87161754055565
185,1620000800,101,송현사거리,1,,icsi,5,999,,,00000,162,,32.574287360696985,124.87161756444343
186,1620000700,101,만석고가교,0,,icsi,5,999,,,00000,162,,32.57428735465454,124.87161736181642
187,1620000600,101,없음,0,,icsi,5,999,,,00000,162,,32.574287358175354,124.87161762963845
188,1620000400,101,송림사거리,1,,icsi,5,999,,,00000,162,,32.57428733178641,124.87161769349179
189,1620000300,101,없음,1,,icsi,5,999,,,00000,162,,32.57428732528415,124.8716176674808
190,1620000100,101,송림오거리,1,,icsi,5,999,,,00000,162,,32.57428731221407,124.87161761943756
191,1620004800,104,우회고가차도,0,,icsi,5,999,,,00000,162,,32.574287397797924,124.87161735629138
192,1620004100,101,없음,0,,icsi,5,999,,,00000,162,,32.574287378003945,124.87161734366417
193,1620005200,101,없음,0,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,162,,32.57428740786551,124.8716173738885
194,1620002200,103,없음,0,,icsi,5,999,,,00000,162,,32.574287298162204,124.87161757345399
195,1620002800,104,송림고가교,0,,icsi,5,999,,,00000,162,,32.57428733656472,124.87161770101945
196,1620003100,101,없음,1,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,162,,32.574287354848835,124.87161752310021
197,1620002700,101,화평사거리,0,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,162,,32.574287331121425,124.8716174794011
198,1620002500,101,없음,1,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,162,,32.57428732577698,124.87161748777515
199,1620002400,101,없음,1,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,162,,32.57428731757602,124.8716174981298
200,1620002100,101,동구청사거리,0,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,162,,32.57428729610018,124.8716176365125
201,1620001900,101,배다리삼거리,0,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,162,,32.57428728715701,124.87161753807794
202,1620001800,101,없음,0,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,162,,32.574287287635094,124.87161761420069
203,1620001700,101,없음,0,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,162,,32.57428728343698,124.87161752598716
204,1620002300,101,없음,0,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,162,,32.57428730569487,124.87161765567753
205,1620003500,101,없음,0,,icsi,5,999,,,00000,162,,32.57428736318363,124.87161751086764
206,1620001600,101,박문로터리,1,,icsi,5,999,,,00000,162,,32.57428726695955,124.87161766847746
207,1620001500,101,없음,0,,icsi,5,999,,,00000,162,,32.57428725914364,124.87161756103852
208,1620003000,101,없음,1,,icsi,5,999,,,00000,162,,32.57428735071629,124.87161745004755
209,1620002900,104,없음,0,,icsi,5,999,,,00000,162,,32.574287340063954,124.87161744266467
210,1620004700,103,없음,0,,icsi,5,999,,,00000,162,,32.574287399570615,124.87161761316581
211,1620005100,101,염전삼거리,0,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,162,,32.5742874118508,124.87161762847086
212,1620005400,101,방축삼거리,1,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,162,,32.57428742582007,124.87161764373933
213,1620004900,101,없음,1,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,162,,32.57428740597081,124.87161767989272
214,1620004300,101,없음,1,,icsi,5,999,,,00000,162,,32.57428739066844,124.87161766540369
215,1620004600,101,없음,0,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,162,,32.57428739171548,124.87161738906356
216,1620003900,101,없음,0,,icsi,5,999,,,00000,162,,32.57428737558187,124.87161767025307
217,1620004000,101,없음,1,,icsi,5,999,,,00000,162,,32.5742873786533,124.87161768644447
218,1620003600,101,없음,0,,icsi,5,999,,,00000,162,,32.57428736859813,124.87161770951967
219,1620005500,103,없음,0,,icsi,5,999,,,00000,162,,32.57428743412887,124.87161770749134
220,1620004500,101,없음,0,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,162,,32.574287395834034,124.87161770315716
221,1620003200,101,없음,1,,icsi,5,999,,,00000,162,,32.57428736071885,124.87161780736763
222,1620002600,104,방축고가교,0,,icsi,5,999,,,00000,162,,32.57428733574108,124.8716178680668
223,1620003700,102,없음,0,,icsi,5,999,,,00000,162,,32.57428737675302,124.87161782095404
224,1620005300,101,없음,0,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,162,,32.57428742394334,124.87161773047079
225,1620005000,101,염전삼거리,1,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,162,,32.57428741308044,124.87161775562156
226,1620004200,101,없음,1,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,162,,32.574287387471685,124.87161772799662
227,1620003800,101,산업용품센터사거리,1,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,162,,32.57428737592162,124.87161776972003
228,1620001101,101,없음,0,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,162,,32.574287373745534,124.87161740586366
229,1620003300,103,없음,0,,icsi,5,999,,,00000,162,,32.57428735884798,124.87161760346058
230,1620004400,103,없음,0,,icsi,5,999,,,00000,162,,32.57428738585402,124.87161741427646
231,1620003400,101,송현터널,0,,icsi,5,999,,,00000,162,,32.57428735936058,124.87161757236046
232,1620002000,101,송현터널,0,,icsi,5,999,,,00000,162,,32.574287294296326,124.8716175613347
233,1630001800,108,도화IC북측(법원고가교사거리),0,,seoul,5,999,,,00000,163,,32.574287201789346,124.87161792126619
234,1630001700,108,도화IC출구,0,,icsi,5,999,,,00000,163,,32.57428719600548,124.87161790513355
235,1630001600,108,도화IC남측(장천사거리),1,,icsi,5,999,,,00000,163,,32.57428718628917,124.87161792115602
236,1630001200,101,인하대병원거리,1,,icsi,5,999,,,00000,163,,32.57428714146077,124.87161752821001
237,1630000500,101,제2경인고속도로시점,1,,icsi,5,999,,,00000,163,,32.5742870445814,124.87161749092407
238,1630000300,108,문학IC북측(연결로),0,,icsi,5,999,,,00000,163,,32.57428697225439,124.87161796755758
239,1630000200,108,문학IC동측(본선),0,,seoul,5,999,,,00000,163,,32.57428695467978,124.87161798940178
